entry_key, query, target_pdb_id, target_chains, target_uniprot_ids, target_ligand, num_apo_sites, num_holo_sites, target_experimental_method, target_resolution, sasa, sasa_avg, view_url, download_url
6hr0-A-HEC-101, 6hr0 A HEC 101, 6hr0, A, A0A2T3H499, HEC, 0, 0, X-RAY_DIFFRACTION, 1.04, 1245.08, 56.59, http://apoholo.cz/db/entry/6hr0-A-HEC-101, http://apoholo.cz/api/db/entry/6hr0-A-HEC-101/download/6hr0-A-HEC-101.zip
6hr0-A-HEC-102, 6hr0 A HEC 102, 6hr0, A, A0A2T3H499, HEC, 0, 0, X-RAY_DIFFRACTION, 1.04, 1234.38, 58.78, http://apoholo.cz/db/entry/6hr0-A-HEC-102, http://apoholo.cz/api/db/entry/6hr0-A-HEC-102/download/6hr0-A-HEC-102.zip
6hr0-A-HEC-103, 6hr0 A HEC 103, 6hr0, A, A0A2T3H499, HEC, 0, 0, X-RAY_DIFFRACTION, 1.04, 1045.38, 47.52, http://apoholo.cz/db/entry/6hr0-A-HEC-103, http://apoholo.cz/api/db/entry/6hr0-A-HEC-103/download/6hr0-A-HEC-103.zip
6hr0-A-HEC-104, 6hr0 A HEC 104, 6hr0, A, A0A2T3H499, HEC, 0, 0, X-RAY_DIFFRACTION, 1.04, 1203.55, 57.31, http://apoholo.cz/db/entry/6hr0-A-HEC-104, http://apoholo.cz/api/db/entry/6hr0-A-HEC-104/download/6hr0-A-HEC-104.zip
6hxu-A-GTP-201, 6hxu A GTP 201, 6hxu, A, P62745, GTP, 0, 3, X-RAY_DIFFRACTION, 1.19, 1011.31, 40.45, http://apoholo.cz/db/entry/6hxu-A-GTP-201, http://apoholo.cz/api/db/entry/6hxu-A-GTP-201/download/6hxu-A-GTP-201.zip
6i4d-A-ADP-402, 6i4d A ADP 402, 6i4d, A, Q8I4X0, ADP, 0, 30, X-RAY_DIFFRACTION, 1.24, 619.12, 20.64, http://apoholo.cz/db/entry/6i4d-A-ADP-402, http://apoholo.cz/api/db/entry/6i4d-A-ADP-402/download/6i4d-A-ADP-402.zip
6i4d-A-ATP-401, 6i4d A ATP 401, 6i4d, A, Q8I4X0, ATP, 0, 30, X-RAY_DIFFRACTION, 1.24, 664.5, 16.21, http://apoholo.cz/db/entry/6i4d-A-ATP-401, http://apoholo.cz/api/db/entry/6i4d-A-ATP-401/download/6i4d-A-ATP-401.zip
6i4e-A-ADP-401, 6i4e A ADP 401, 6i4e, A, Q8I4X0, ADP, 0, 30, X-RAY_DIFFRACTION, 1.22, 691.63, 28.82, http://apoholo.cz/db/entry/6i4e-A-ADP-401, http://apoholo.cz/api/db/entry/6i4e-A-ADP-401/download/6i4e-A-ADP-401.zip
6i4f-A-ADP-402, 6i4f A ADP 402, 6i4f, A, Q8I4X0, ADP, 0, 30, X-RAY_DIFFRACTION, 1.5, 636.14, 24.47, http://apoholo.cz/db/entry/6i4f-A-ADP-402, http://apoholo.cz/api/db/entry/6i4f-A-ADP-402/download/6i4f-A-ADP-402.zip
6i4f-A-ATP-401, 6i4f A ATP 401, 6i4f, A, Q8I4X0, ATP, 0, 30, X-RAY_DIFFRACTION, 1.5, 672.07, 22.4, http://apoholo.cz/db/entry/6i4f-A-ATP-401, http://apoholo.cz/api/db/entry/6i4f-A-ATP-401/download/6i4f-A-ATP-401.zip
6i4h-A-ATP-401, 6i4h A ATP 401, 6i4h, A, Q8I4X0, ATP, 0, 30, X-RAY_DIFFRACTION, 1.4, 661.33, 23.62, http://apoholo.cz/db/entry/6i4h-A-ATP-401, http://apoholo.cz/api/db/entry/6i4h-A-ATP-401/download/6i4h-A-ATP-401.zip
6i4j-A-ADP-401, 6i4j A ADP 401, 6i4j, A, Q8I4X0, ADP, 0, 30, X-RAY_DIFFRACTION, 1.5, 610.46, 24.42, http://apoholo.cz/db/entry/6i4j-A-ADP-401, http://apoholo.cz/api/db/entry/6i4j-A-ADP-401/download/6i4j-A-ADP-401.zip
6i4r-A-FAD-501, 6i4r A FAD 501, 6i4r, A B, P09622, FAD, 0, 74, X-RAY_DIFFRACTION, 1.44, 1205.94, 24.12, http://apoholo.cz/db/entry/6i4r-A-FAD-501, http://apoholo.cz/api/db/entry/6i4r-A-FAD-501/download/6i4r-A-FAD-501.zip
6i4r-B-FAD-501, 6i4r B FAD 501, 6i4r, A B, P09622, FAD, 0, 74, X-RAY_DIFFRACTION, 1.44, 1185.26, 23.71, http://apoholo.cz/db/entry/6i4r-B-FAD-501, http://apoholo.cz/api/db/entry/6i4r-B-FAD-501/download/6i4r-B-FAD-501.zip
6i6v-A-NAP-301, 6i6v A NAP 301, 6i6v, A, P35270, NAP, 0, 42, X-RAY_DIFFRACTION, 1.43, 1045.71, 32.68, http://apoholo.cz/db/entry/6i6v-A-NAP-301, http://apoholo.cz/api/db/entry/6i6v-A-NAP-301/download/6i6v-A-NAP-301.zip
6i6v-B-NAP-301, 6i6v B NAP 301, 6i6v, B, P35270, NAP, 0, 42, X-RAY_DIFFRACTION, 1.43, 1036.97, 33.45, http://apoholo.cz/db/entry/6i6v-B-NAP-301, http://apoholo.cz/api/db/entry/6i6v-B-NAP-301/download/6i6v-B-NAP-301.zip
6if3-B-GTP-201, 6if3 B GTP 201, 6if3, B, Q15286, GTP, 2, 3, X-RAY_DIFFRACTION, 1.5, 1054.26, 40.55, http://apoholo.cz/db/entry/6if3-B-GTP-201, http://apoholo.cz/api/db/entry/6if3-B-GTP-201/download/6if3-B-GTP-201.zip
6ihx-A-HEM-201, 6ihx A HEM 201, 6ihx, A, P01966, HEM, 0, 24, X-RAY_DIFFRACTION, 1.46, 872.45, 41.55, http://apoholo.cz/db/entry/6ihx-A-HEM-201, http://apoholo.cz/api/db/entry/6ihx-A-HEM-201/download/6ihx-A-HEM-201.zip
6ihx-B-HEM-201, 6ihx B HEM 201, 6ihx, B, P02070, HEM, 0, 24, X-RAY_DIFFRACTION, 1.46, 832.23, 37.83, http://apoholo.cz/db/entry/6ihx-B-HEM-201, http://apoholo.cz/api/db/entry/6ihx-B-HEM-201/download/6ihx-B-HEM-201.zip
6ihx-C-HEM-201, 6ihx C HEM 201, 6ihx, C, P01966, HEM, 0, 24, X-RAY_DIFFRACTION, 1.46, 900.11, 42.86, http://apoholo.cz/db/entry/6ihx-C-HEM-201, http://apoholo.cz/api/db/entry/6ihx-C-HEM-201/download/6ihx-C-HEM-201.zip
6ihx-D-HEM-201, 6ihx D HEM 201, 6ihx, D, P02070, HEM, 0, 24, X-RAY_DIFFRACTION, 1.46, 831.96, 37.82, http://apoholo.cz/db/entry/6ihx-D-HEM-201, http://apoholo.cz/api/db/entry/6ihx-D-HEM-201/download/6ihx-D-HEM-201.zip
6ii1-A-HEM-201, 6ii1 A HEM 201, 6ii1, A, P01966, HEM, 0, 24, X-RAY_DIFFRACTION, 1.34, 873.55, 39.71, http://apoholo.cz/db/entry/6ii1-A-HEM-201, http://apoholo.cz/api/db/entry/6ii1-A-HEM-201/download/6ii1-A-HEM-201.zip
6ii1-B-HEM-201, 6ii1 B HEM 201, 6ii1, B, P02070, HEM, 0, 24, X-RAY_DIFFRACTION, 1.34, 818.73, 37.22, http://apoholo.cz/db/entry/6ii1-B-HEM-201, http://apoholo.cz/api/db/entry/6ii1-B-HEM-201/download/6ii1-B-HEM-201.zip
6ii1-C-HEM-201, 6ii1 C HEM 201, 6ii1, C, P01966, HEM, 0, 24, X-RAY_DIFFRACTION, 1.34, 877.46, 41.78, http://apoholo.cz/db/entry/6ii1-C-HEM-201, http://apoholo.cz/api/db/entry/6ii1-C-HEM-201/download/6ii1-C-HEM-201.zip
6ii1-D-HEM-201, 6ii1 D HEM 201, 6ii1, D, P02070, HEM, 0, 24, X-RAY_DIFFRACTION, 1.34, 851.37, 38.7, http://apoholo.cz/db/entry/6ii1-D-HEM-201, http://apoholo.cz/api/db/entry/6ii1-D-HEM-201/download/6ii1-D-HEM-201.zip
6jlv-A-HEM-501, 6jlv A HEM 501, 6jlv, A, P14779, HEM, 0, 375, X-RAY_DIFFRACTION, 1.22, 752.49, 25.08, http://apoholo.cz/db/entry/6jlv-A-HEM-501, http://apoholo.cz/api/db/entry/6jlv-A-HEM-501/download/6jlv-A-HEM-501.zip
6jlv-B-HEM-501, 6jlv B HEM 501, 6jlv, B, P14779, HEM, 0, 375, X-RAY_DIFFRACTION, 1.22, 751.18, 25.04, http://apoholo.cz/db/entry/6jlv-B-HEM-501, http://apoholo.cz/api/db/entry/6jlv-B-HEM-501/download/6jlv-B-HEM-501.zip
6js8-A-HEM-501, 6js8 A HEM 501, 6js8, A, P14779, HEM, 0, 375, X-RAY_DIFFRACTION, 1.36, 803.33, 25.91, http://apoholo.cz/db/entry/6js8-A-HEM-501, http://apoholo.cz/api/db/entry/6js8-A-HEM-501/download/6js8-A-HEM-501.zip
6js8-B-HEM-501, 6js8 B HEM 501, 6js8, B, P14779, HEM, 0, 375, X-RAY_DIFFRACTION, 1.36, 807.59, 26.05, http://apoholo.cz/db/entry/6js8-B-HEM-501, http://apoholo.cz/api/db/entry/6js8-B-HEM-501/download/6js8-B-HEM-501.zip
6jsa-A-HEM-300, 6jsa A HEM 300, 6jsa, A, Q8NTB9, HEM, 1, 3, X-RAY_DIFFRACTION, 1.3, 955.8, 50.31, http://apoholo.cz/db/entry/6jsa-A-HEM-300, http://apoholo.cz/api/db/entry/6jsa-A-HEM-300/download/6jsa-A-HEM-300.zip
6jsc-A-HEM-201, 6jsc A HEM 201, 6jsc, A, Q8NTB9, HEM, 2, 1, X-RAY_DIFFRACTION, 1.4, 897.36, 49.85, http://apoholo.cz/db/entry/6jsc-A-HEM-201, http://apoholo.cz/api/db/entry/6jsc-A-HEM-201/download/6jsc-A-HEM-201.zip
6jsc-B-HEM-201, 6jsc B HEM 201, 6jsc, B, Q8NTB9, HEM, 1, 2, X-RAY_DIFFRACTION, 1.4, 924.03, 48.63, http://apoholo.cz/db/entry/6jsc-B-HEM-201, http://apoholo.cz/api/db/entry/6jsc-B-HEM-201/download/6jsc-B-HEM-201.zip
6k58-A-HEM-501, 6k58 A HEM 501, 6k58, A, P14779, HEM, 0, 375, X-RAY_DIFFRACTION, 1.41, 722.42, 20.64, http://apoholo.cz/db/entry/6k58-A-HEM-501, http://apoholo.cz/api/db/entry/6k58-A-HEM-501/download/6k58-A-HEM-501.zip
6k58-B-HEM-501, 6k58 B HEM 501, 6k58, B, P14779, HEM, 0, 375, X-RAY_DIFFRACTION, 1.41, 717.79, 20.51, http://apoholo.cz/db/entry/6k58-B-HEM-501, http://apoholo.cz/api/db/entry/6k58-B-HEM-501/download/6k58-B-HEM-501.zip
6k7c-A-HEC-101, 6k7c A HEC 101, 6k7c, A C, D4ZE39, HEC, 0, 2, X-RAY_DIFFRACTION, 1.15, 1064.96, 34.35, http://apoholo.cz/db/entry/6k7c-A-HEC-101, http://apoholo.cz/api/db/entry/6k7c-A-HEC-101/download/6k7c-A-HEC-101.zip
6k7c-C-HEC-101, 6k7c C HEC 101, 6k7c, A C, D4ZE39, HEC, 0, 2, X-RAY_DIFFRACTION, 1.15, 1098.06, 34.31, http://apoholo.cz/db/entry/6k7c-C-HEC-101, http://apoholo.cz/api/db/entry/6k7c-C-HEC-101/download/6k7c-C-HEC-101.zip
6k9j-A-HEC-201, 6k9j A HEC 201, 6k9j, A, P00004, HEC, 0, 69, X-RAY_DIFFRACTION, 0.98, 1376.36, 41.71, http://apoholo.cz/db/entry/6k9j-A-HEC-201, http://apoholo.cz/api/db/entry/6k9j-A-HEC-201/download/6k9j-A-HEC-201.zip
6ka9-A-HEM-201, 6ka9 A HEM 201, 6ka9, A, P69905, HEM, 0, 648, X-RAY_DIFFRACTION, 1.4, 859.91, 39.09, http://apoholo.cz/db/entry/6ka9-A-HEM-201, http://apoholo.cz/api/db/entry/6ka9-A-HEM-201/download/6ka9-A-HEM-201.zip
6ka9-C-HEM-201, 6ka9 C HEM 201, 6ka9, C, P69905, HEM, 0, 648, X-RAY_DIFFRACTION, 1.4, 871.47, 39.61, http://apoholo.cz/db/entry/6ka9-C-HEM-201, http://apoholo.cz/api/db/entry/6ka9-C-HEM-201/download/6ka9-C-HEM-201.zip
6ka9-E-HEM-201, 6ka9 E HEM 201, 6ka9, C E, P69905, HEM, 0, 648, X-RAY_DIFFRACTION, 1.4, 967.99, 38.72, http://apoholo.cz/db/entry/6ka9-E-HEM-201, http://apoholo.cz/api/db/entry/6ka9-E-HEM-201/download/6ka9-E-HEM-201.zip
6ka9-G-HEM-201, 6ka9 G HEM 201, 6ka9, G, P69905, HEM, 0, 648, X-RAY_DIFFRACTION, 1.4, 854.05, 38.82, http://apoholo.cz/db/entry/6ka9-G-HEM-201, http://apoholo.cz/api/db/entry/6ka9-G-HEM-201/download/6ka9-G-HEM-201.zip
6kae-A-HEM-201, 6kae A HEM 201, 6kae, A, P69905, HEM, 0, 648, X-RAY_DIFFRACTION, 1.45, 850.78, 40.51, http://apoholo.cz/db/entry/6kae-A-HEM-201, http://apoholo.cz/api/db/entry/6kae-A-HEM-201/download/6kae-A-HEM-201.zip
6kae-C-HEM-201, 6kae C HEM 201, 6kae, C, P69905, HEM, 0, 648, X-RAY_DIFFRACTION, 1.45, 871.38, 41.49, http://apoholo.cz/db/entry/6kae-C-HEM-201, http://apoholo.cz/api/db/entry/6kae-C-HEM-201/download/6kae-C-HEM-201.zip
6kae-E-HEM-201, 6kae E HEM 201, 6kae, C E, P69905, HEM, 0, 648, X-RAY_DIFFRACTION, 1.45, 998.22, 41.59, http://apoholo.cz/db/entry/6kae-E-HEM-201, http://apoholo.cz/api/db/entry/6kae-E-HEM-201/download/6kae-E-HEM-201.zip
6kae-G-HEM-201, 6kae G HEM 201, 6kae, G, P69905, HEM, 0, 648, X-RAY_DIFFRACTION, 1.45, 884.13, 40.19, http://apoholo.cz/db/entry/6kae-G-HEM-201, http://apoholo.cz/api/db/entry/6kae-G-HEM-201/download/6kae-G-HEM-201.zip
6kah-B-HEM-201, 6kah B HEM 201, 6kah, B, P68871, HEM, 2, 648, X-RAY_DIFFRACTION, 1.45, 886.31, 40.29, http://apoholo.cz/db/entry/6kah-B-HEM-201, http://apoholo.cz/api/db/entry/6kah-B-HEM-201/download/6kah-B-HEM-201.zip
6kah-D-HEM-502, 6kah D HEM 502, 6kah, D, P68871, HEM, 2, 648, X-RAY_DIFFRACTION, 1.45, 942.02, 42.82, http://apoholo.cz/db/entry/6kah-D-HEM-502, http://apoholo.cz/api/db/entry/6kah-D-HEM-502/download/6kah-D-HEM-502.zip
6kah-F-HEM-201, 6kah F HEM 201, 6kah, F, P68871, HEM, 2, 648, X-RAY_DIFFRACTION, 1.45, 922.78, 41.94, http://apoholo.cz/db/entry/6kah-F-HEM-201, http://apoholo.cz/api/db/entry/6kah-F-HEM-201/download/6kah-F-HEM-201.zip
6kah-H-HEM-201, 6kah H HEM 201, 6kah, H, P68871, HEM, 2, 648, X-RAY_DIFFRACTION, 1.45, 933.79, 42.45, http://apoholo.cz/db/entry/6kah-H-HEM-201, http://apoholo.cz/api/db/entry/6kah-H-HEM-201/download/6kah-H-HEM-201.zip
6kai-B-HEM-201, 6kai B HEM 201, 6kai, B, P68871, HEM, 2, 648, X-RAY_DIFFRACTION, 1.45, 815.25, 38.82, http://apoholo.cz/db/entry/6kai-B-HEM-201, http://apoholo.cz/api/db/entry/6kai-B-HEM-201/download/6kai-B-HEM-201.zip
6kai-D-HEM-201, 6kai D HEM 201, 6kai, D, P68871, HEM, 2, 648, X-RAY_DIFFRACTION, 1.45, 940.23, 42.74, http://apoholo.cz/db/entry/6kai-D-HEM-201, http://apoholo.cz/api/db/entry/6kai-D-HEM-201/download/6kai-D-HEM-201.zip
6kai-F-HEM-201, 6kai F HEM 201, 6kai, F, P68871, HEM, 2, 648, X-RAY_DIFFRACTION, 1.45, 828.88, 39.47, http://apoholo.cz/db/entry/6kai-F-HEM-201, http://apoholo.cz/api/db/entry/6kai-F-HEM-201/download/6kai-F-HEM-201.zip
6kai-H-HEM-201, 6kai H HEM 201, 6kai, H, P68871, HEM, 2, 648, X-RAY_DIFFRACTION, 1.45, 925.81, 42.08, http://apoholo.cz/db/entry/6kai-H-HEM-201, http://apoholo.cz/api/db/entry/6kai-H-HEM-201/download/6kai-H-HEM-201.zip
6kao-A-HEM-201, 6kao A HEM 201, 6kao, A, P69905, HEM, 0, 651, X-RAY_DIFFRACTION, 1.4, 926.15, 42.1, http://apoholo.cz/db/entry/6kao-A-HEM-201, http://apoholo.cz/api/db/entry/6kao-A-HEM-201/download/6kao-A-HEM-201.zip
6kao-B-HEM-201, 6kao B HEM 201, 6kao, B, P68871, HEM, 2, 651, X-RAY_DIFFRACTION, 1.4, 793.16, 39.66, http://apoholo.cz/db/entry/6kao-B-HEM-201, http://apoholo.cz/api/db/entry/6kao-B-HEM-201/download/6kao-B-HEM-201.zip
6kap-A-HEM-201, 6kap A HEM 201, 6kap, A, P69905, HEM, 0, 651, X-RAY_DIFFRACTION, 1.45, 948.22, 43.1, http://apoholo.cz/db/entry/6kap-A-HEM-201, http://apoholo.cz/api/db/entry/6kap-A-HEM-201/download/6kap-A-HEM-201.zip
6kap-B-HEM-201, 6kap B HEM 201, 6kap, B, P68871, HEM, 2, 651, X-RAY_DIFFRACTION, 1.45, 803.03, 40.15, http://apoholo.cz/db/entry/6kap-B-HEM-201, http://apoholo.cz/api/db/entry/6kap-B-HEM-201/download/6kap-B-HEM-201.zip
6kaq-A-HEM-201, 6kaq A HEM 201, 6kaq, A, P69905, HEM, 0, 651, X-RAY_DIFFRACTION, 1.5, 942.33, 42.83, http://apoholo.cz/db/entry/6kaq-A-HEM-201, http://apoholo.cz/api/db/entry/6kaq-A-HEM-201/download/6kaq-A-HEM-201.zip
6kaq-B-HEM-201, 6kaq B HEM 201, 6kaq, B, P68871, HEM, 2, 651, X-RAY_DIFFRACTION, 1.5, 789.22, 39.46, http://apoholo.cz/db/entry/6kaq-B-HEM-201, http://apoholo.cz/api/db/entry/6kaq-B-HEM-201/download/6kaq-B-HEM-201.zip
6kax-A-PLM-502, 6kax A PLM 502, 6kax, A, Q07869, PLM, 1, 84, X-RAY_DIFFRACTION, 1.23, 647.88, 22.34, http://apoholo.cz/db/entry/6kax-A-PLM-502, http://apoholo.cz/api/db/entry/6kax-A-PLM-502/download/6kax-A-PLM-502.zip
6kby-A-AMP-401, 6kby A AMP 401, 6kby, A, Q9XB24, AMP, 2, 4, X-RAY_DIFFRACTION, 1.1, 571.25, 38.08, http://apoholo.cz/db/entry/6kby-A-AMP-401, http://apoholo.cz/api/db/entry/6kby-A-AMP-401/download/6kby-A-AMP-401.zip
6krc-A-HEM-201, 6krc A HEM 201, 6krc, A, P02185, HEM, 1, 346, X-RAY_DIFFRACTION, 1.39, 742.99, 41.28, http://apoholo.cz/db/entry/6krc-A-HEM-201, http://apoholo.cz/api/db/entry/6krc-A-HEM-201/download/6krc-A-HEM-201.zip
6kv9-A-NAD-401, 6kv9 A NAD 401, 6kv9, A, A0A003, NAD, 0, 1, X-RAY_DIFFRACTION, 1.48, 898.41, 32.09, http://apoholo.cz/db/entry/6kv9-A-NAD-401, http://apoholo.cz/api/db/entry/6kv9-A-NAD-401/download/6kv9-A-NAD-401.zip
6kvp-A-GDP-401, 6kvp A GDP 401, 6kvp, A, Q6GHP9, GDP, 0, 10, X-RAY_DIFFRACTION, 1.4, 638.47, 27.76, http://apoholo.cz/db/entry/6kvp-A-GDP-401, http://apoholo.cz/api/db/entry/6kvp-A-GDP-401/download/6kvp-A-GDP-401.zip
6kx2-A-GDP-200, 6kx2 A GDP 200, 6kx2, A, P61586, GDP, 51, 106, X-RAY_DIFFRACTION, 1.45, 682.91, 37.94, http://apoholo.cz/db/entry/6kx2-A-GDP-200, http://apoholo.cz/api/db/entry/6kx2-A-GDP-200/download/6kx2-A-GDP-200.zip
6l5v-A-HEM-201, 6l5v A HEM 201, 6l5v, A, P69905, HEM, 0, 651, X-RAY_DIFFRACTION, 1.45, 939.88, 42.72, http://apoholo.cz/db/entry/6l5v-A-HEM-201, http://apoholo.cz/api/db/entry/6l5v-A-HEM-201/download/6l5v-A-HEM-201.zip
6l5v-B-HEM-201, 6l5v B HEM 201, 6l5v, B, P68871, HEM, 2, 651, X-RAY_DIFFRACTION, 1.45, 797.04, 39.85, http://apoholo.cz/db/entry/6l5v-B-HEM-201, http://apoholo.cz/api/db/entry/6l5v-B-HEM-201/download/6l5v-B-HEM-201.zip
6l5w-A-HEM-201, 6l5w A HEM 201, 6l5w, A, P69905, HEM, 0, 651, X-RAY_DIFFRACTION, 1.5, 945.61, 42.98, http://apoholo.cz/db/entry/6l5w-A-HEM-201, http://apoholo.cz/api/db/entry/6l5w-A-HEM-201/download/6l5w-A-HEM-201.zip
6l5w-B-HEM-201, 6l5w B HEM 201, 6l5w, B, P68871, HEM, 2, 651, X-RAY_DIFFRACTION, 1.5, 803.25, 40.16, http://apoholo.cz/db/entry/6l5w-B-HEM-201, http://apoholo.cz/api/db/entry/6l5w-B-HEM-201/download/6l5w-B-HEM-201.zip
6l69-A-HEM-501, 6l69 A HEM 501, 6l69, A, Q82GL5, HEM, 0, 3, X-RAY_DIFFRACTION, 1.5, 775.75, 23.51, http://apoholo.cz/db/entry/6l69-A-HEM-501, http://apoholo.cz/api/db/entry/6l69-A-HEM-501/download/6l69-A-HEM-501.zip
6l69-B-HEM-501, 6l69 B HEM 501, 6l69, B, Q82GL5, HEM, 0, 3, X-RAY_DIFFRACTION, 1.5, 815.94, 24.73, http://apoholo.cz/db/entry/6l69-B-HEM-501, http://apoholo.cz/api/db/entry/6l69-B-HEM-501/download/6l69-B-HEM-501.zip
6ldl-A-HEM-501, 6ldl A HEM 501, 6ldl, A, A0A0K6ITW2, HEM, 0, 2, X-RAY_DIFFRACTION, 1.38, 775.05, 25.84, http://apoholo.cz/db/entry/6ldl-A-HEM-501, http://apoholo.cz/api/db/entry/6ldl-A-HEM-501/download/6ldl-A-HEM-501.zip
6lor-A-ADP-301, 6lor A ADP 301, 6lor, A, P16094, ADP, 4, 12, X-RAY_DIFFRACTION, 1.35, 348.47, 31.68, http://apoholo.cz/db/entry/6lor-A-ADP-301, http://apoholo.cz/api/db/entry/6lor-A-ADP-301/download/6lor-A-ADP-301.zip
6ltl-A-HEM-201, 6ltl A HEM 201, 6ltl, A B, P68082, HEM, 0, 165, X-RAY_DIFFRACTION, 1.25, 796.68, 39.83, http://apoholo.cz/db/entry/6ltl-A-HEM-201, http://apoholo.cz/api/db/entry/6ltl-A-HEM-201/download/6ltl-A-HEM-201.zip
6ltl-B-HEM-201, 6ltl B HEM 201, 6ltl, A B, P68082, HEM, 0, 165, X-RAY_DIFFRACTION, 1.25, 858.39, 45.18, http://apoholo.cz/db/entry/6ltl-B-HEM-201, http://apoholo.cz/api/db/entry/6ltl-B-HEM-201/download/6ltl-B-HEM-201.zip
6lx6-A-PLM-502, 6lx6 A PLM 502, 6lx6, A, Q07869, PLM, 1, 84, X-RAY_DIFFRACTION, 1.3, 594.14, 21.22, http://apoholo.cz/db/entry/6lx6-A-PLM-502, http://apoholo.cz/api/db/entry/6lx6-A-PLM-502/download/6lx6-A-PLM-502.zip
6m4q-A-HEM-501, 6m4q A HEM 501, 6m4q, A, A0A286SBY7, HEM, 0, 2, X-RAY_DIFFRACTION, 1.35, 784.72, 23.78, http://apoholo.cz/db/entry/6m4q-A-HEM-501, http://apoholo.cz/api/db/entry/6m4q-A-HEM-501/download/6m4q-A-HEM-501.zip
6m65-A-GDP-401, 6m65 A GDP 401, 6m65, A, A0QUZ2, GDP, 1, 21, X-RAY_DIFFRACTION, 1.44, 678.72, 75.41, http://apoholo.cz/db/entry/6m65-A-GDP-401, http://apoholo.cz/api/db/entry/6m65-A-GDP-401/download/6m65-A-GDP-401.zip
6m69-A-GDP-401, 6m69 A GDP 401, 6m69, A, A0QUZ2, GDP, 1, 21, X-RAY_DIFFRACTION, 1.5, 745.2, 74.52, http://apoholo.cz/db/entry/6m69-A-GDP-401, http://apoholo.cz/api/db/entry/6m69-A-GDP-401/download/6m69-A-GDP-401.zip
6m8f-A-HEM-202, 6m8f A HEM 202, 6m8f, A, P02185, HEM, 0, 347, X-RAY_DIFFRACTION, 1.1, 946.81, 39.45, http://apoholo.cz/db/entry/6m8f-A-HEM-202, http://apoholo.cz/api/db/entry/6m8f-A-HEM-202/download/6m8f-A-HEM-202.zip
6m9w-A-GDP-201, 6m9w A GDP 201, 6m9w, A, P01116, GDP, 23, 597, X-RAY_DIFFRACTION, 1.5, 704.94, 41.47, http://apoholo.cz/db/entry/6m9w-A-GDP-201, http://apoholo.cz/api/db/entry/6m9w-A-GDP-201/download/6m9w-A-GDP-201.zip
6mbt-A-GDP-201, 6mbt A GDP 201, 6mbt, A, P01116, GDP, 10, 595, X-RAY_DIFFRACTION, 1.45, 1105.16, 48.05, http://apoholo.cz/db/entry/6mbt-A-GDP-201, http://apoholo.cz/api/db/entry/6mbt-A-GDP-201/download/6mbt-A-GDP-201.zip
6mbt-B-GDP-201, 6mbt B GDP 201, 6mbt, B, P01116, GDP, 10, 595, X-RAY_DIFFRACTION, 1.45, 1064.24, 50.68, http://apoholo.cz/db/entry/6mbt-B-GDP-201, http://apoholo.cz/api/db/entry/6mbt-B-GDP-201/download/6mbt-B-GDP-201.zip
6mbu-A-GDP-204, 6mbu A GDP 204, 6mbu, A, P01116, GDP, 10, 595, X-RAY_DIFFRACTION, 1.45, 883.82, 40.17, http://apoholo.cz/db/entry/6mbu-A-GDP-204, http://apoholo.cz/api/db/entry/6mbu-A-GDP-204/download/6mbu-A-GDP-204.zip
6mbu-B-GDP-203, 6mbu B GDP 203, 6mbu, B, P01116, GDP, 10, 595, X-RAY_DIFFRACTION, 1.45, 1058.75, 48.12, http://apoholo.cz/db/entry/6mbu-B-GDP-203, http://apoholo.cz/api/db/entry/6mbu-B-GDP-203/download/6mbu-B-GDP-203.zip
6mdw-A-ADP-802, 6mdw A ADP 802, 6mdw, A, Q9H040, ADP, 0, 1, X-RAY_DIFFRACTION, 1.5, 951.03, 38.04, http://apoholo.cz/db/entry/6mdw-A-ADP-802, http://apoholo.cz/api/db/entry/6mdw-A-ADP-802/download/6mdw-A-ADP-802.zip
6mm2-A-ATP-201, 6mm2 A ATP 201, 6mm2, A, B5II98, ATP, 6, 16, X-RAY_DIFFRACTION, 1.04, 917.94, 51.0, http://apoholo.cz/db/entry/6mm2-A-ATP-201, http://apoholo.cz/api/db/entry/6mm2-A-ATP-201/download/6mm2-A-ATP-201.zip
6mmc-A-ADP-203, 6mmc A ADP 203, 6mmc, A, B5II98, ADP, 6, 16, X-RAY_DIFFRACTION, 1.42, 836.55, 76.05, http://apoholo.cz/db/entry/6mmc-A-ADP-203, http://apoholo.cz/api/db/entry/6mmc-A-ADP-203/download/6mmc-A-ADP-203.zip
6mqg-A-GDP-201, 6mqg A GDP 201, 6mqg, A, P01116, GDP, 23, 597, X-RAY_DIFFRACTION, 1.5, 701.86, 41.29, http://apoholo.cz/db/entry/6mqg-A-GDP-201, http://apoholo.cz/api/db/entry/6mqg-A-GDP-201/download/6mqg-A-GDP-201.zip
6mqt-A-GDP-201, 6mqt A GDP 201, 6mqt, A, P01112, GDP, 29, 276, X-RAY_DIFFRACTION, 1.5, 1118.91, 44.76, http://apoholo.cz/db/entry/6mqt-A-GDP-201, http://apoholo.cz/api/db/entry/6mqt-A-GDP-201/download/6mqt-A-GDP-201.zip
6mqt-B-GDP-201, 6mqt B GDP 201, 6mqt, B, P01112, GDP, 29, 276, X-RAY_DIFFRACTION, 1.5, 1101.21, 44.05, http://apoholo.cz/db/entry/6mqt-B-GDP-201, http://apoholo.cz/api/db/entry/6mqt-B-GDP-201/download/6mqt-B-GDP-201.zip
